"Gubernatorial General Election Returns by County, National Summary (2006)"
"Generated from CQ Press U.S. Political Stats Database, October 11, 2017"
,
,
State,County,"Winning Party","Dem. Candidate (2006)","Dem. Votes","Dem. %","Rep. Candidate (2006)","Rep. Votes","Rep. %","Highest Other (2006)","Other Votes","Other %"
AL,SHELBY,R,"Baxley, Lucy",10696,22,"Riley, Robert",37167,76.5,"Other/Unknown, ",692,1.4
AL,"ST. CLAIR",R,"Baxley, Lucy",5882,30.7,"Riley, Robert",12803,66.9,"Other/Unknown, ",455,2.4
AL,SUMTER,D,"Baxley, Lucy",3821,70.1,"Riley, Robert",1614,29.6,"Other/Unknown, ",12,0.2
AL,TALLADEGA,D,"Baxley, Lucy",9634,50,"Riley, Robert",9399,48.7,"Other/Unknown, ",250,1.3
AL,TALLAPOOSA,R,"Baxley, Lucy",5069,38.5,"Riley, Robert",8078,61.3,"Other/Unknown, ",27,0.2
AL,TUSCALOOSA,R,"Baxley, Lucy",19078,43.6,"Riley, Robert",24247,55.4,"Other/Unknown, ",443,1
AL,WALKER,D,"Baxley, Lucy",9014,49.3,"Riley, Robert",8749,47.9,"Other/Unknown, ",504,2.8
AL,WASHINGTON,R,"Baxley, Lucy",2676,44.1,"Riley, Robert",3376,55.7,"Other/Unknown, ",12,0.2
AL,WILCOX,D,"Baxley, Lucy",3342,73.7,"Riley, Robert",1189,26.2,"Other/Unknown, ",2,0
AL,WINSTON,R,"Baxley, Lucy",2985,37.1,"Riley, Robert",4853,60.3,"Other/Unknown, ",205,2.5
AR,ARKANSAS,D,"Beebe, Mike",3898,68,"Hutchinson, Asa",1639,28.6,"Other/Unknown, ",192,3.4
AR,ASHLEY,D,"Beebe, Mike",3550,63.8,"Hutchinson, Asa",1737,31.2,"Other/Unknown, ",277,5
AR,BAXTER,R,"Beebe, Mike",6248,46.7,"Hutchinson, Asa",6440,48.2,"Other/Unknown, ",677,5.1
AR,BENTON,R,"Beebe, Mike",18811,38.7,"Hutchinson, Asa",28608,58.8,"Other/Unknown, ",1240,2.5
AR,BOONE,R,"Beebe, Mike",4362,41,"Hutchinson, Asa",5784,54.3,"Other/Unknown, ",503,4.7
AR,BRADLEY,D,"Beebe, Mike",1776,64.3,"Hutchinson, Asa",862,31.2,"Other/Unknown, ",124,4.5
AR,CALHOUN,D,"Beebe, Mike",1001,57.1,"Hutchinson, Asa",635,36.2,"Other/Unknown, ",118,6.7
AR,CARROLL,R,"Beebe, Mike",3881,47.1,"Hutchinson, Asa",3978,48.3,"Other/Unknown, ",384,4.7
AR,CHICOT,D,"Beebe, Mike",2570,74.7,"Hutchinson, Asa",791,23,"Other/Unknown, ",79,2.3
AR,CLARK,D,"Beebe, Mike",4162,64.6,"Hutchinson, Asa",2024,31.4,"Other/Unknown, ",260,4
AR,CLAY,D,"Beebe, Mike",3010,68.8,"Hutchinson, Asa",1137,26,"Other/Unknown, ",230,5.3
AR,CLEBURNE,D,"Beebe, Mike",4881,50.7,"Hutchinson, Asa",4370,45.4,"Other/Unknown, ",367,3.8
AR,CLEVELAND,D,"Beebe, Mike",1450,56.5,"Hutchinson, Asa",982,38.3,"Other/Unknown, ",135,5.3
AR,COLUMBIA,D,"Beebe, Mike",3379,55.9,"Hutchinson, Asa",2549,42.2,"Other/Unknown, ",113,1.9
AR,CONWAY,D,"Beebe, Mike",4125,62.2,"Hutchinson, Asa",2268,34.2,"Other/Unknown, ",241,3.6
AR,CRAIGHEAD,D,"Beebe, Mike",12753,61.1,"Hutchinson, Asa",7696,36.9,"Other/Unknown, ",427,2
AR,CRAWFORD,R,"Beebe, Mike",7249,45.3,"Hutchinson, Asa",8139,50.9,"Other/Unknown, ",604,3.8
AR,CRITTENDEN,D,"Beebe, Mike",13246,71.2,"Hutchinson, Asa",5023,27,"Other/Unknown, ",328,1.8
AR,CROSS,D,"Beebe, Mike",3331,61.7,"Hutchinson, Asa",1819,33.7,"Other/Unknown, ",245,4.5
AR,DALLAS,D,"Beebe, Mike",1774,62.9,"Hutchinson, Asa",975,34.6,"Other/Unknown, ",72,2.6
AR,DESHA,D,"Beebe, Mike",2516,75.8,"Hutchinson, Asa",703,21.2,"Other/Unknown, ",102,3.1
AR,DREW,D,"Beebe, Mike",2556,61.9,"Hutchinson, Asa",1447,35,"Other/Unknown, ",127,3.1
AR,FAULKNER,D,"Beebe, Mike",12419,49.9,"Hutchinson, Asa",11506,46.2,"Other/Unknown, ",958,3.9
AR,FRANKLIN,D,"Beebe, Mike",2908,52.6,"Hutchinson, Asa",2452,44.4,"Other/Unknown, ",166,3
AR,FULTON,D,"Beebe, Mike",2002,59.5,"Hutchinson, Asa",1199,35.6,"Other/Unknown, ",164,4.9
AR,GARLAND,D,"Beebe, Mike",15482,52.3,"Hutchinson, Asa",12530,42.4,"Other/Unknown, ",1570,5.3
AR,GRANT,D,"Beebe, Mike",2798,54,"Hutchinson, Asa",2186,42.2,"Other/Unknown, ",199,3.8
AR,GREENE,D,"Beebe, Mike",5724,62.2,"Hutchinson, Asa",3283,35.7,"Other/Unknown, ",196,2.1
AR,HEMPSTEAD,D,"Beebe, Mike",3212,65.6,"Hutchinson, Asa",1566,32,"Other/Unknown, ",118,2.4
